source_name,source_lat,source_lng,dest_name,dest_lat,dest_lng,pickup_time,hour,day_of_week,month,ride_type,num_riders,distance_km,duration_minutes,is_weekend,is_rush_hour
Select Citywalk,28.5289,77.2195,Connaught Place,28.6315,77.2167,2023-03-07 12:03:00,12,1,3,shared,4,11.41,43.0,0,0
Select Citywalk,28.5289,77.2195,Greater Kailash,28.5562,77.2249,2023-12-29 07:39:00,7,4,12,private,1,3.08,12.4,0,0
Greater Kailash,28.5562,77.2249,Lotus Temple,28.5535,77.2588,2023-12-02 15:02:00,15,5,12,shared,4,3.32,20.6,1,0
Akshardham Temple,28.6127,77.2773,India Gate,28.6129,77.2295,2023-06-25 10:37:00,10,6,6,shared,4,4.67,24.9,1,0
Connaught Place,28.6315,77.2167,Akshardham Temple,28.6127,77.2773,2023-11-15 22:04:00,22,2,11,private,1,6.27,19.5,0,0
Connaught Place,28.6315,77.2167,Lotus Temple,28.5535,77.2588,2023-12-27 07:43:00,7,2,12,shared,2,9.6,31.6,0,0
Hindu College of Engineering,28.6764,77.5043,DTU,28.7495,77.1184,2023-01-11 07:20:00,7,2,1,shared,3,38.5,72.3,0,0
Cyber Hub,28.4946,77.0893,Connaught Place,28.6315,77.2167,2023-01-26 15:57:00,15,3,1,shared,3,19.66,54.3,0,0
DTU,28.7495,77.1184,ABES Engineering College,28.6324,77.449,2023-03-10 00:55:00,0,4,3,shared,4,34.78,83.0,0,0
IIT Delhi,28.5456,77.1924,Noida International University,28.3965,77.5007,2023-05-24 19:17:00,19,2,5,private,1,34.39,184.1,0,1
Greater Kailash,28.5562,77.2249,Red Fort,28.6562,77.241,2023-05-07 14:21:00,14,6,5,private,1,11.23,35.2,1,0
IMS Ghaziabad,28.67,77.4382,KIET Group of Institutions,28.753,77.4973,2023-05-27 07:18:00,7,5,5,private,1,10.88,22.6,1,0
JNU,28.5399,77.1674,Akshardham Temple,28.6127,77.2773,2023-05-29 12:21:00,12,0,5,shared,1,13.44,41.4,0,0
Hindu College of Engineering,28.6764,77.5043,DTU,28.7495,77.1184,2023-07-15 22:36:00,22,5,7,shared,3,38.5,77.8,1,0
Akshardham Temple,28.6127,77.2773,Hindu College of Engineering,28.6764,77.5043,2023-09-06 22:38:00,22,2,9,shared,4,23.26,47.0,0,0
Select Citywalk,28.5289,77.2195,Jaypee Institute,28.5244,77.3656,2023-08-01 02:51:00,2,1,8,shared,3,14.28,31.6,0,0
Shiv Nadar University,28.5266,77.5757,KIET Group of Institutions,28.753,77.4973,2023-08-14 07:28:00,7,0,8,private,1,26.31,54.7,0,0
Shiv Nadar University,28.5266,77.5757,Lotus Temple,28.5535,77.2588,2023-06-25 02:57:00,2,6,6,shared,3,31.1,62.2,1,0
India Gate,28.6129,77.2295,IIT Delhi,28.5456,77.1924,2023-04-02 19:27:00,19,6,4,shared,4,8.31,44.4,1,1
India Gate,28.6129,77.2295,Delhi University,28.6891,77.2087,2023-10-24 13:30:00,13,1,10,shared,4,8.71,37.8,0,0
IIT Delhi,28.5456,77.1924,Qutub Minar,28.5245,77.1855,2023-05-04 09:23:00,9,3,5,private,1,2.44,22.9,0,1
Select Citywalk,28.5289,77.2195,Shiv Nadar University,28.5266,77.5757,2023-11-18 04:23:00,4,5,11,shared,4,34.8,63.6,1,0
Qutub Minar,28.5245,77.1855,DLF Mall of India,28.5671,77.3263,2023-10-12 08:35:00,8,3,10,shared,1,14.55,61.2,0,1
Shiv Nadar University,28.5266,77.5757,Connaught Place,28.6315,77.2167,2023-02-07 05:17:00,5,1,2,shared,3,36.94,71.5,0,0
Red Fort,28.6562,77.241,Galgotias University,28.4507,77.4908,2023-12-06 16:48:00,16,2,12,private,1,33.43,120.3,0,0
NSIT,28.6091,77.0378,Hindu College of Engineering,28.6764,77.5043,2023-03-29 07:44:00,7,2,3,shared,2,46.14,96.2,0,0
DTU,28.7495,77.1184,NSIT,28.6091,77.0378,2023-12-25 07:11:00,7,0,12,shared,3,17.48,40.7,0,0
ABES Engineering College,28.6324,77.449,IMS Ghaziabad,28.67,77.4382,2023-02-27 10:14:00,10,0,2,private,1,4.31,25.5,0,0
Connaught Place,28.6315,77.2167,ABES Engineering College,28.6324,77.449,2023-10-10 11:38:00,11,1,10,private,1,22.67,73.5,0,0
Connaught Place,28.6315,77.2167,Amity University,28.5445,77.3325,2023-07-30 03:38:00,3,6,7,shared,2,14.88,34.9,1,0
Lotus Temple,28.5535,77.2588,Galgotias University,28.4507,77.4908,2023-08-03 06:15:00,6,3,8,private,1,25.39,46.8,0,0
Connaught Place,28.6315,77.2167,Shiv Nadar University,28.5266,77.5757,2023-05-04 01:34:00,1,3,5,private,1,36.94,93.6,0,0
India Gate,28.6129,77.2295,Delhi University,28.6891,77.2087,2023-11-11 04:15:00,4,5,11,shared,4,8.71,29.5,1,0
Connaught Place,28.6315,77.2167,Jaypee Institute,28.5244,77.3656,2023-06-28 01:18:00,1,2,6,shared,2,18.79,49.9,0,0
Hindu College of Engineering,28.6764,77.5043,Connaught Place,28.6315,77.2167,2023-11-19 07:32:00,7,6,11,private,1,28.5,74.9,1,0
ABES Engineering College,28.6324,77.449,DLF Mall of India,28.5671,77.3263,2023-08-28 20:50:00,20,0,8,private,1,14.01,47.6,0,0
Select Citywalk,28.5289,77.2195,NSIT,28.6091,77.0378,2023-03-16 19:16:00,19,3,3,shared,1,19.86,110.3,0,1
Cyber Hub,28.4946,77.0893,Lotus Temple,28.5535,77.2588,2023-02-10 11:34:00,11,4,2,shared,4,17.81,52.4,0,0
Red Fort,28.6562,77.241,IMS Ghaziabad,28.67,77.4382,2023-10-24 13:31:00,13,1,10,shared,3,19.3,68.4,0,0
Cyber Hub,28.4946,77.0893,Lotus Temple,28.5535,77.2588,2023-03-24 23:03:00,23,4,3,shared,4,17.81,39.7,0,0
Akshardham Temple,28.6127,77.2773,JNU,28.5399,77.1674,2023-09-05 14:08:00,14,1,9,shared,3,13.44,52.6,0,0
ABES Engineering College,28.6324,77.449,Connaught Place,28.6315,77.2167,2023-05-29 12:17:00,12,0,5,shared,1,22.67,60.2,0,0
Cyber Hub,28.4946,77.0893,Select Citywalk,28.5289,77.2195,2023-12-23 19:30:00,19,5,12,shared,1,13.28,54.8,1,1
Cyber Hub,28.4946,77.0893,India Gate,28.6129,77.2295,2023-06-28 20:09:00,20,2,6,private,1,18.99,55.9,0,0
ABES Engineering College,28.6324,77.449,IIT Delhi,28.5456,77.1924,2023-07-06 01:10:00,1,3,7,shared,3,26.85,60.2,0,0
India Gate,28.6129,77.2295,Delhi University,28.6891,77.2087,2023-03-06 01:55:00,1,0,3,private,1,8.71,30.0,0,0
DLF Mall of India,28.5671,77.3263,India Gate,28.6129,77.2295,2023-05-26 14:41:00,14,4,5,private,1,10.74,33.0,0,0
KIET Group of Institutions,28.753,77.4973,ABES Engineering College,28.6324,77.449,2023-10-12 08:31:00,8,3,10,shared,2,14.21,55.0,0,1
Qutub Minar,28.5245,77.1855,Greater Kailash,28.5562,77.2249,2023-05-10 05:53:00,5,2,5,shared,1,5.22,20.5,0,0
JNU,28.5399,77.1674,Select Citywalk,28.5289,77.2195,2023-11-02 05:31:00,5,3,11,private,1,5.23,15.1,0,0
Jaypee Institute,28.5244,77.3656,Qutub Minar,28.5245,77.1855,2023-01-17 09:33:00,9,1,1,private,1,17.6,94.5,0,1
DLF Mall of India,28.5671,77.3263,Connaught Place,28.6315,77.2167,2023-09-24 22:39:00,22,6,9,shared,1,12.88,36.0,1,0
Shiv Nadar University,28.5266,77.5757,Amity University,28.5445,77.3325,2023-02-03 14:42:00,14,4,2,private,1,23.84,75.3,0,0
Shiv Nadar University,28.5266,77.5757,DTU,28.7495,77.1184,2023-07-16 19:57:00,19,6,7,shared,3,51.05,143.4,1,1
NSIT,28.6091,77.0378,JNU,28.5399,77.1674,2023-02-08 11:55:00,11,2,2,private,1,14.81,43.0,0,0
Delhi University,28.6891,77.2087,Connaught Place,28.6315,77.2167,2023-02-14 10:44:00,10,1,2,private,1,6.45,29.5,0,0
Qutub Minar,28.5245,77.1855,IIT Delhi,28.5456,77.1924,2023-12-29 21:49:00,21,4,12,private,1,2.44,14.4,0,0
Galgotias University,28.4507,77.4908,Hindu College of Engineering,28.6764,77.5043,2023-03-09 00:11:00,0,3,3,shared,1,25.13,48.2,0,0
IIT Delhi,28.5456,77.1924,Amity University,28.5445,77.3325,2023-03-21 19:06:00,19,1,3,shared,3,13.69,84.3,0,1
Cyber Hub,28.4946,77.0893,Red Fort,28.6562,77.241,2023-03-06 00:11:00,0,0,3,private,1,23.29,67.2,0,0
India Gate,28.6129,77.2295,ITS Engineering College,28.6763,77.3823,2023-06-13 09:48:00,9,1,6,shared,4,16.49,69.7,0,1
Lotus Temple,28.5535,77.2588,Hindu College of Engineering,28.6764,77.5043,2023-06-14 02:21:00,2,2,6,private,1,27.59,54.2,0,0
IMS Ghaziabad,28.67,77.4382,DTU,28.7495,77.1184,2023-05-06 15:51:00,15,5,5,shared,2,32.42,106.3,1,0
Akshardham Temple,28.6127,77.2773,Cyber Hub,28.4946,77.0893,2023-09-20 14:28:00,14,2,9,private,1,22.57,62.1,0,0
Connaught Place,28.6315,77.2167,DLF Mall of India,28.5671,77.3263,2023-06-28 12:00:00,12,2,6,shared,2,12.88,35.1,0,0
DLF Mall of India,28.5671,77.3263,Red Fort,28.6562,77.241,2023-10-01 11:38:00,11,6,10,shared,1,12.94,35.8,1,0
Shiv Nadar University,28.5266,77.5757,Delhi University,28.6891,77.2087,2023-12-31 04:55:00,4,6,12,private,1,40.13,77.2,1,0
DTU,28.7495,77.1184,Amity University,28.5445,77.3325,2023-06-22 18:14:00,18,3,6,private,1,30.92,139.4,0,1
Delhi University,28.6891,77.2087,Select Citywalk,28.5289,77.2195,2023-10-05 04:50:00,4,3,10,private,1,17.84,48.0,0,0
Qutub Minar,28.5245,77.1855,Jaypee Institute,28.5244,77.3656,2023-07-26 11:56:00,11,2,7,shared,1,17.6,61.3,0,0
Connaught Place,28.6315,77.2167,DLF Mall of India,28.5671,77.3263,2023-08-14 23:02:00,23,0,8,shared,4,12.88,26.1,0,0
Connaught Place,28.6315,77.2167,ITS Engineering College,28.6763,77.3823,2023-06-06 19:53:00,19,1,6,private,1,16.91,91.3,0,1
Qutub Minar,28.5245,77.1855,Red Fort,28.6562,77.241,2023-11-07 10:51:00,10,1,11,shared,3,15.61,41.5,0,0
Greater Kailash,28.5562,77.2249,ABES Engineering College,28.6324,77.449,2023-02-11 17:16:00,17,5,2,private,1,23.46,91.1,1,1
Galgotias University,28.4507,77.4908,IMS Ghaziabad,28.67,77.4382,2023-12-24 23:55:00,23,6,12,private,1,24.92,51.6,1,0
Noida International University,28.3965,77.5007,IMS Ghaziabad,28.67,77.4382,2023-06-12 07:28:00,7,0,6,private,1,31.02,77.8,0,0
Red Fort,28.6562,77.241,Jaypee Institute,28.5244,77.3656,2023-02-07 06:57:00,6,1,2,private,1,19.05,37.0,0,0
KIET Group of Institutions,28.753,77.4973,Delhi University,28.6891,77.2087,2023-10-02 08:17:00,8,0,10,private,1,29.03,135.0,0,1
Akshardham Temple,28.6127,77.2773,Amity University,28.5445,77.3325,2023-11-27 20:35:00,20,0,11,shared,1,9.3,30.6,0,0
Akshardham Temple,28.6127,77.2773,ITS Engineering College,28.6763,77.3823,2023-02-19 20:12:00,20,6,2,shared,4,12.45,35.4,1,0
Noida International University,28.3965,77.5007,Akshardham Temple,28.6127,77.2773,2023-03-24 01:02:00,1,4,3,private,1,32.47,84.0,0,0
Noida International University,28.3965,77.5007,Akshardham Temple,28.6127,77.2773,2023-05-15 12:36:00,12,0,5,shared,1,32.47,105.4,0,0
Greater Kailash,28.5562,77.2249,Shiv Nadar University,28.5266,77.5757,2023-09-08 23:39:00,23,4,9,private,1,34.42,62.1,0,0
Greater Kailash,28.5562,77.2249,Shiv Nadar University,28.5266,77.5757,2023-08-02 19:00:00,19,2,8,private,1,34.42,124.0,0,1
Connaught Place,28.6315,77.2167,IMS Ghaziabad,28.67,77.4382,2023-02-14 21:22:00,21,1,2,private,1,22.03,69.9,0,0
Cyber Hub,28.4946,77.0893,Hindu College of Engineering,28.6764,77.5043,2023-02-09 13:14:00,13,3,2,private,1,45.28,136.6,0,0
Lotus Temple,28.5535,77.2588,Hindu College of Engineering,28.6764,77.5043,2023-07-15 12:38:00,12,5,7,private,1,27.59,79.9,1,0
DTU,28.7495,77.1184,Jaypee Institute,28.5244,77.3656,2023-03-29 18:32:00,18,2,3,shared,4,34.76,176.6,0,1
ITS Engineering College,28.6763,77.3823,Connaught Place,28.6315,77.2167,2023-08-17 00:19:00,0,3,8,shared,1,16.91,35.8,0,0
Qutub Minar,28.5245,77.1855,Galgotias University,28.4507,77.4908,2023-12-08 04:11:00,4,4,12,shared,2,30.95,63.1,0,0
Lotus Temple,28.5535,77.2588,Shiv Nadar University,28.5266,77.5757,2023-06-03 15:45:00,15,5,6,shared,1,31.1,72.5,1,0
Galgotias University,28.4507,77.4908,Shiv Nadar University,28.5266,77.5757,2023-12-11 18:59:00,18,0,12,private,1,11.84,68.3,0,1
IMS Ghaziabad,28.67,77.4382,ITS Engineering College,28.6763,77.3823,2023-08-04 09:48:00,9,4,8,private,1,5.5,37.4,0,1
Akshardham Temple,28.6127,77.2773,Select Citywalk,28.5289,77.2195,2023-11-11 11:14:00,11,5,11,private,1,10.89,32.2,1,0
Greater Kailash,28.5562,77.2249,IIT Delhi,28.5456,77.1924,2023-04-09 14:06:00,14,6,4,shared,1,3.39,17.8,1,0
Select Citywalk,28.5289,77.2195,NSIT,28.6091,77.0378,2023-07-03 14:24:00,14,0,7,private,1,19.86,67.7,0,0
IMS Ghaziabad,28.67,77.4382,Connaught Place,28.6315,77.2167,2023-11-18 15:22:00,15,5,11,shared,2,22.03,68.5,1,0
Cyber Hub,28.4946,77.0893,Qutub Minar,28.5245,77.1855,2023-01-28 06:52:00,6,5,1,shared,1,9.97,36.9,1,0
JNU,28.5399,77.1674,Greater Kailash,28.5562,77.2249,2023-05-22 02:14:00,2,0,5,private,1,5.9,23.5,0,0
Select Citywalk,28.5289,77.2195,DLF Mall of India,28.5671,77.3263,2023-01-15 17:59:00,17,6,1,private,1,11.26,45.0,1,1
JNU,28.5399,77.1674,KIET Group of Institutions,28.753,77.4973,2023-04-20 19:15:00,19,3,4,shared,2,39.97,215.6,0,1
Amity University,28.5445,77.3325,DLF Mall of India,28.5671,77.3263,2023-06-26 16:29:00,16,0,6,private,1,2.58,18.2,0,0
Delhi University,28.6891,77.2087,Shiv Nadar University,28.5266,77.5757,2023-12-07 19:18:00,19,3,12,shared,2,40.13,193.8,0,1
Red Fort,28.6562,77.241,NSIT,28.6091,77.0378,2023-07-27 10:42:00,10,3,7,shared,2,20.51,75.8,0,0
IMS Ghaziabad,28.67,77.4382,Red Fort,28.6562,77.241,2023-10-18 07:16:00,7,2,10,private,1,19.3,47.8,0,0
JNU,28.5399,77.1674,ABES Engineering College,28.6324,77.449,2023-09-15 19:35:00,19,4,9,private,1,29.36,123.5,0,1
DLF Mall of India,28.5671,77.3263,Noida International University,28.3965,77.5007,2023-09-20 15:36:00,15,2,9,private,1,25.5,87.3,0,0
Akshardham Temple,28.6127,77.2773,Jaypee Institute,28.5244,77.3656,2023-02-23 02:03:00,2,3,2,private,1,13.07,35.1,0,0
Red Fort,28.6562,77.241,Cyber Hub,28.4946,77.0893,2023-03-25 11:49:00,11,5,3,shared,2,23.29,71.1,1,0
ABES Engineering College,28.6324,77.449,India Gate,28.6129,77.2295,2023-03-04 22:13:00,22,5,3,shared,2,21.53,53.8,1,0
Galgotias University,28.4507,77.4908,NSIT,28.6091,77.0378,2023-04-05 08:37:00,8,2,4,private,1,47.63,179.4,0,1
Shiv Nadar University,28.5266,77.5757,Amity University,28.5445,77.3325,2023-07-14 15:54:00,15,4,7,shared,1,23.84,82.5,0,0
Qutub Minar,28.5245,77.1855,NSIT,28.6091,77.0378,2023-12-27 02:01:00,2,2,12,private,1,17.22,34.8,0,0
IIT Delhi,28.5456,77.1924,NSIT,28.6091,77.0378,2023-09-14 03:33:00,3,3,9,shared,3,16.67,32.4,0,0
Galgotias University,28.4507,77.4908,Hindu College of Engineering,28.6764,77.5043,2023-07-26 19:33:00,19,2,7,private,1,25.13,96.6,0,1
DTU,28.7495,77.1184,ABES Engineering College,28.6324,77.449,2023-12-20 11:21:00,11,2,12,private,1,34.78,117.1,0,0
Qutub Minar,28.5245,77.1855,India Gate,28.6129,77.2295,2023-04-28 14:24:00,14,4,4,shared,2,10.73,38.4,0,0
Cyber Hub,28.4946,77.0893,Red Fort,28.6562,77.241,2023-05-17 19:22:00,19,2,5,private,1,23.29,135.8,0,1
Connaught Place,28.6315,77.2167,Jaypee Institute,28.5244,77.3656,2023-11-27 14:03:00,14,0,11,private,1,18.79,64.7,0,0
Cyber Hub,28.4946,77.0893,Amity University,28.5445,77.3325,2023-07-24 14:36:00,14,0,7,shared,1,24.4,88.3,0,0
Cyber Hub,28.4946,77.0893,Select Citywalk,28.5289,77.2195,2023-11-26 04:49:00,4,6,11,private,1,13.28,35.6,1,0
Shiv Nadar University,28.5266,77.5757,India Gate,28.6129,77.2295,2023-01-08 10:20:00,10,6,1,shared,3,35.14,99.5,1,0
ITS Engineering College,28.6763,77.3823,Lotus Temple,28.5535,77.2588,2023-09-11 11:56:00,11,0,9,shared,1,18.21,48.0,0,0
Noida International University,28.3965,77.5007,Select Citywalk,28.5289,77.2195,2023-03-05 17:28:00,17,6,3,shared,2,31.18,125.3,1,1
JNU,28.5399,77.1674,Connaught Place,28.6315,77.2167,2023-11-27 09:35:00,9,0,11,shared,3,11.27,59.7,0,1
Connaught Place,28.6315,77.2167,Jaypee Institute,28.5244,77.3656,2023-05-20 07:22:00,7,5,5,shared,1,18.79,53.1,1,0
Galgotias University,28.4507,77.4908,Akshardham Temple,28.6127,77.2773,2023-12-13 06:45:00,6,2,12,shared,1,27.56,58.9,0,0
Lotus Temple,28.5535,77.2588,India Gate,28.6129,77.2295,2023-05-02 06:22:00,6,1,5,shared,1,7.2,20.2,0,0
Greater Kailash,28.5562,77.2249,NSIT,28.6091,77.0378,2023-08-28 08:07:00,8,0,8,shared,1,19.19,72.7,0,1
Amity University,28.5445,77.3325,IIT Delhi,28.5456,77.1924,2023-09-30 05:32:00,5,5,9,shared,1,13.69,36.9,1,0
IMS Ghaziabad,28.67,77.4382,Select Citywalk,28.5289,77.2195,2023-05-02 05:59:00,5,1,5,private,1,26.5,71.6,0,0
IMS Ghaziabad,28.67,77.4382,Cyber Hub,28.4946,77.0893,2023-02-08 21:31:00,21,2,2,private,1,39.26,122.4,0,0
Delhi University,28.6891,77.2087,IIT Delhi,28.5456,77.1924,2023-09-08 20:46:00,20,4,9,shared,2,16.04,57.2,0,0
Lotus Temple,28.5535,77.2588,Greater Kailash,28.5562,77.2249,2023-08-30 20:21:00,20,2,8,private,1,3.32,21.6,0,0
Jaypee Institute,28.5244,77.3656,ITS Engineering College,28.6763,77.3823,2023-11-02 02:40:00,2,3,11,shared,1,16.97,37.2,0,0
Select Citywalk,28.5289,77.2195,ITS Engineering College,28.6763,77.3823,2023-09-18 23:07:00,23,0,9,shared,1,22.83,58.6,0,0
KIET Group of Institutions,28.753,77.4973,Hindu College of Engineering,28.6764,77.5043,2023-05-11 15:17:00,15,3,5,private,1,8.54,29.2,0,0
Hindu College of Engineering,28.6764,77.5043,Connaught Place,28.6315,77.2167,2023-07-29 12:03:00,12,5,7,private,1,28.5,110.9,1,0
Jaypee Institute,28.5244,77.3656,KIET Group of Institutions,28.753,77.4973,2023-10-24 08:31:00,8,1,10,shared,4,28.48,147.5,0,1
NSIT,28.6091,77.0378,Connaught Place,28.6315,77.2167,2023-05-07 10:49:00,10,6,5,shared,2,17.64,71.1,1,0
Shiv Nadar University,28.5266,77.5757,Delhi University,28.6891,77.2087,2023-07-06 22:02:00,22,3,7,private,1,40.13,81.2,0,0
IIT Delhi,28.5456,77.1924,Cyber Hub,28.4946,77.0893,2023-03-24 13:19:00,13,4,3,shared,3,11.56,42.4,0,0
ABES Engineering College,28.6324,77.449,Galgotias University,28.4507,77.4908,2023-10-29 12:18:00,12,6,10,shared,2,20.61,63.6,1,0
JNU,28.5399,77.1674,DLF Mall of India,28.5671,77.3263,2023-06-05 20:54:00,20,0,6,private,1,15.81,51.3,0,0
DLF Mall of India,28.5671,77.3263,NSIT,28.6091,77.0378,2023-06-04 10:59:00,10,6,6,private,1,28.55,82.7,1,0
Galgotias University,28.4507,77.4908,ABES Engineering College,28.6324,77.449,2023-11-11 04:26:00,4,5,11,private,1,20.61,58.5,1,0
Qutub Minar,28.5245,77.1855,Connaught Place,28.6315,77.2167,2023-03-05 16:49:00,16,6,3,private,1,12.28,37.4,1,0
Hindu College of Engineering,28.6764,77.5043,IIT Delhi,28.5456,77.1924,2023-07-12 01:42:00,1,2,7,private,1,33.74,91.1,0,0
Hindu College of Engineering,28.6764,77.5043,Galgotias University,28.4507,77.4908,2023-06-15 00:57:00,0,3,6,private,1,25.13,50.6,0,0
Amity University,28.5445,77.3325,Noida International University,28.3965,77.5007,2023-11-13 19:16:00,19,0,11,private,1,23.26,92.9,0,1
Amity University,28.5445,77.3325,Noida International University,28.3965,77.5007,2023-11-21 06:21:00,6,1,11,private,1,23.26,49.8,0,0
Jaypee Institute,28.5244,77.3656,IIT Delhi,28.5456,77.1924,2023-03-06 03:09:00,3,0,3,private,1,17.08,38.3,0,0
IMS Ghaziabad,28.67,77.4382,Qutub Minar,28.5245,77.1855,2023-10-15 09:48:00,9,6,10,shared,1,29.5,56.6,1,1
Red Fort,28.6562,77.241,Hindu College of Engineering,28.6764,77.5043,2023-12-13 17:09:00,17,2,12,private,1,25.79,98.7,0,1
ITS Engineering College,28.6763,77.3823,Hindu College of Engineering,28.6764,77.5043,2023-09-10 10:19:00,10,6,9,private,1,11.9,46.5,1,0
JNU,28.5399,77.1674,IIT Delhi,28.5456,77.1924,2023-06-27 00:59:00,0,1,6,private,1,2.52,14.2,0,0
Akshardham Temple,28.6127,77.2773,Shiv Nadar University,28.5266,77.5757,2023-05-07 13:44:00,13,6,5,private,1,30.67,93.4,1,0
KIET Group of Institutions,28.753,77.4973,NSIT,28.6091,77.0378,2023-05-15 19:40:00,19,0,5,shared,1,47.6,185.7,0,1
ITS Engineering College,28.6763,77.3823,DLF Mall of India,28.5671,77.3263,2023-03-24 01:30:00,1,4,3,private,1,13.32,26.7,0,0
IIT Delhi,28.5456,77.1924,ABES Engineering College,28.6324,77.449,2023-10-02 06:59:00,6,0,10,private,1,26.85,57.0,0,0
JNU,28.5399,77.1674,IMS Ghaziabad,28.67,77.4382,2023-09-09 03:00:00,3,5,9,shared,2,30.14,66.6,1,0
Delhi University,28.6891,77.2087,Cyber Hub,28.4946,77.0893,2023-09-21 20:03:00,20,3,9,shared,4,24.57,60.6,0,0
ITS Engineering College,28.6763,77.3823,IIT Delhi,28.5456,77.1924,2023-06-21 16:12:00,16,2,6,private,1,23.56,84.5,0,0
IMS Ghaziabad,28.67,77.4382,Shiv Nadar University,28.5266,77.5757,2023-02-23 17:19:00,17,3,2,shared,4,20.84,80.9,0,1
Amity University,28.5445,77.3325,IMS Ghaziabad,28.67,77.4382,2023-06-25 13:58:00,13,6,6,shared,3,17.36,55.3,1,0
JNU,28.5399,77.1674,Red Fort,28.6562,77.241,2023-09-05 04:24:00,4,1,9,private,1,14.79,30.9,0,0
Hindu College of Engineering,28.6764,77.5043,Lotus Temple,28.5535,77.2588,2023-07-11 14:03:00,14,1,7,shared,2,27.59,71.4,0,0
IMS Ghaziabad,28.67,77.4382,ITS Engineering College,28.6763,77.3823,2023-11-14 09:46:00,9,1,11,private,1,5.5,38.8,0,1
Greater Kailash,28.5562,77.2249,Amity University,28.5445,77.3325,2023-08-04 21:39:00,21,4,8,private,1,10.59,36.4,0,0
JNU,28.5399,77.1674,Shiv Nadar University,28.5266,77.5757,2023-05-07 02:53:00,2,6,5,private,1,39.91,85.8,1,0
Qutub Minar,28.5245,77.1855,Connaught Place,28.6315,77.2167,2023-04-22 01:12:00,1,5,4,shared,2,12.28,25.3,1,0
Lotus Temple,28.5535,77.2588,IIT Delhi,28.5456,77.1924,2023-10-29 23:50:00,23,6,10,private,1,6.54,24.1,1,0
Shiv Nadar University,28.5266,77.5757,Galgotias University,28.4507,77.4908,2023-06-20 02:49:00,2,1,6,shared,2,11.84,30.2,0,0
Qutub Minar,28.5245,77.1855,KIET Group of Institutions,28.753,77.4973,2023-07-27 23:48:00,23,3,7,private,1,39.64,78.3,0,0
Connaught Place,28.6315,77.2167,Noida International University,28.3965,77.5007,2023-08-27 13:32:00,13,6,8,shared,3,38.12,119.5,1,0
Red Fort,28.6562,77.241,Amity University,28.5445,77.3325,2023-10-16 22:36:00,22,0,10,shared,3,15.3,30.7,0,0
Galgotias University,28.4507,77.4908,DLF Mall of India,28.5671,77.3263,2023-01-20 16:54:00,16,4,1,private,1,20.64,68.5,0,0
Qutub Minar,28.5245,77.1855,Shiv Nadar University,28.5266,77.5757,2023-01-08 19:11:00,19,6,1,private,1,38.12,147.1,1,1
India Gate,28.6129,77.2295,Cyber Hub,28.4946,77.0893,2023-12-10 06:16:00,6,6,12,shared,4,18.99,36.8,1,0
DLF Mall of India,28.5671,77.3263,JNU,28.5399,77.1674,2023-01-11 19:04:00,19,2,1,private,1,15.81,63.2,0,1
ITS Engineering College,28.6763,77.3823,Jaypee Institute,28.5244,77.3656,2023-07-09 02:08:00,2,6,7,shared,4,16.97,45.4,1,0
Cyber Hub,28.4946,77.0893,Greater Kailash,28.5562,77.2249,2023-03-24 22:46:00,22,4,3,private,1,14.91,42.5,0,0
Connaught Place,28.6315,77.2167,NSIT,28.6091,77.0378,2023-02-18 23:43:00,23,5,2,shared,2,17.64,37.1,1,0
Delhi University,28.6891,77.2087,Greater Kailash,28.5562,77.2249,2023-03-02 18:33:00,18,3,3,private,1,14.86,84.1,0,1
Amity University,28.5445,77.3325,Cyber Hub,28.4946,77.0893,2023-06-26 02:15:00,2,0,6,private,1,24.4,47.4,0,0
ITS Engineering College,28.6763,77.3823,Delhi University,28.6891,77.2087,2023-04-18 16:06:00,16,1,4,private,1,16.99,56.7,0,0
Shiv Nadar University,28.5266,77.5757,Lotus Temple,28.5535,77.2588,2023-07-10 21:07:00,21,0,7,private,1,31.1,73.1,0,0
JNU,28.5399,77.1674,Galgotias University,28.4507,77.4908,2023-05-09 19:08:00,19,1,5,private,1,33.12,183.4,0,1
IMS Ghaziabad,28.67,77.4382,Cyber Hub,28.4946,77.0893,2023-03-29 09:07:00,9,2,3,private,1,39.26,186.6,0,1
Jaypee Institute,28.5244,77.3656,JNU,28.5399,77.1674,2023-01-23 23:50:00,23,0,1,shared,4,19.44,49.1,0,0
Lotus Temple,28.5535,77.2588,IIT Delhi,28.5456,77.1924,2023-08-06 22:26:00,22,6,8,private,1,6.54,22.5,1,0
Noida International University,28.3965,77.5007,Greater Kailash,28.5562,77.2249,2023-05-29 06:22:00,6,0,5,shared,3,32.28,64.1,0,0
JNU,28.5399,77.1674,DTU,28.7495,77.1184,2023-08-26 10:05:00,10,5,8,shared,4,23.79,83.4,1,0
